scatter,diam_mid,diam_upr,diam_lwr,Qc_mid,Qc_upr,Qc_lwr
0.000110038,0.371842871,0.457203086,0.32730636,0.005922441,0.011009039,0.00403911
0.000110236,0.371954313,0.457343447,0.327404966,0.005927773,0.01101917,0.004042755
0.000110434,0.372065954,0.457482652,0.327503708,0.005933115,0.011029254,0.004046416
0.000110632,0.372177796,0.457622107,0.327602604,0.005938467,0.011039356,0.004050089
0.000110831,0.372289839,0.457761813,0.327701677,0.005943828,0.011049476,0.004053768
0.00011103,0.372402084,0.45790177,0.327800929,0.005949199,0.011059614,0.004057454
0.000111229,0.37251453,0.458041978,0.327900359,0.005954579,0.01106977,0.004061146
0.000111429,0.372627057,0.458182438,0.327999968,0.005959985,0.011079944,0.004064846
0.000111629,0.372739767,0.45832315,0.328099755,0.005965403,0.011090137,0.004068552
0.00011183,0.372852679,0.458463647,0.328199722,0.00597083,0.011100349,0.004072264
0.00011203,0.372965795,0.45860423,0.328298598,0.005976268,0.011110579,0.004075953
0.000112232,0.373079113,0.458745065,0.328397649,0.005981715,0.011120828,0.004079649
0.000112433,0.373192635,0.458886154,0.328496877,0.005987172,0.011131095,0.004083351
0.000112635,0.373306361,0.459027496,0.328596284,0.005992639,0.011141381,0.00408706
0.000112838,0.373419853,0.459169092,0.328695869,0.005998101,0.011151685,0.004090775
0.00011304,0.373532335,0.459310942,0.328795633,0.006003533,0.011162008,0.004094497
0.000113243,0.37364502,0.459452654,0.328895576,0.006008974,0.011172331,0.004098226
0.000113447,0.373757906,0.459593321,0.328994725,0.006014426,0.011182615,0.004101932
0.000113651,0.373870996,0.459734241,0.32909229,0.006019887,0.011192917,0.004105588
0.000113855,0.373984289,0.459875414,0.32919003,0.006025358,0.011203238,0.004109252
0.000114059,0.374097785,0.46001684,0.329287946,0.006030839,0.011213578,0.004112922
0.000114264,0.374211485,0.460158521,0.329386038,0.006036329,0.011223936,0.004116599
0.000114469,0.374325244,0.460300456,0.329484306,0.00604184,0.011234312,0.004120282
0.000114675,0.374439134,0.460442646,0.32958275,0.006047365,0.011244707,0.004123972
0.000114881,0.374553228,0.460583575,0.329681372,0.0060529,0.011255045,0.004127668
0.000115087,0.374667528,0.460724218,0.329781087,0.006058446,0.011265375,0.004131418
0.000115294,0.374782032,0.460865113,0.329881356,0.006064001,0.011275723,0.004135194
0.000115501,0.374896742,0.461006261,0.329981805,0.006069566,0.01128609,0.004138976
0.000115709,0.375011659,0.461147663,0.330082434,0.006075141,0.011296475,0.004142765
0.000115916,0.375126615,0.461289318,0.330183244,0.00608072,0.011306879,0.004146561
0.000116125,0.375239112,0.461431229,0.330284235,0.006086203,0.011317301,0.004150364
0.000116333,0.375351812,0.461573288,0.330385408,0.006091696,0.011327746,0.004154174
0.000116542,0.375464713,0.46171526,0.330486581,0.006097198,0.011338222,0.004157984
0.000116752,0.375577818,0.461857487,0.330585402,0.006102711,0.011348716,0.004161723
0.000116961,0.375691126,0.461999969,0.330684401,0.006108234,0.011359229,0.004165468
0.000117171,0.375804637,0.462142708,0.330783577,0.006113766,0.011369761,0.00416922
0.000117382,0.375918352,0.462285702,0.330882932,0.006119308,0.011380312,0.004172978
0.000117593,0.37603219,0.462428954,0.330982465,0.006124868,0.011390882,0.004176743
0.000117804,0.376146135,0.462572463,0.331082176,0.006130448,0.01140147,0.004180515
0.000118016,0.376260285,0.462713849,0.331182067,0.006136037,0.011411938,0.004184294
0.000118228,0.37637464,0.462854648,0.331281594,0.006141636,0.011422375,0.004188067
0.00011844,0.3764892,0.462995699,0.331380551,0.006147246,0.01143283,0.004191827
0.000118653,0.376603966,0.463137003,0.331479686,0.006152865,0.011443304,0.004195595
0.000118866,0.376718938,0.463278562,0.331578999,0.006158494,0.011453798,0.004199369
0.000119079,0.376834117,0.463420374,0.33167849,0.006164134,0.011464309,0.00420315
0.000119293,0.376948137,0.463562441,0.33177816,0.006169739,0.01147484,0.004206938
0.000119508,0.377062144,0.463704605,0.331878009,0.006175347,0.01148539,0.004210732
0.000119722,0.377176356,0.463846533,0.331978038,0.006180965,0.011495959,0.004214534
0.000119937,0.377290773,0.463988716,0.332078133,0.006186594,0.011506547,0.004218352
0.000120153,0.377405395,0.464131154,0.332178377,0.006192232,0.011517154,0.004222179
0.000120369,0.377520223,0.464273848,0.332278801,0.00619788,0.01152778,0.004226013
0.000120585,0.377635257,0.464416798,0.332379405,0.006203539,0.011538425,0.004229854
0.000120801,0.377750086,0.464560005,0.33248019,0.006209194,0.011549089,0.004233702
0.000121018,0.377863971,0.46470347,0.332581155,0.006214822,0.011559772,0.004237557
0.000121236,0.377978061,0.464846897,0.332682303,0.00622046,0.01157049,0.004241418
0.000121454,0.378092356,0.464990481,0.332783275,0.006226108,0.011581231,0.004245276
0.000121672,0.378206856,0.465134322,0.332882127,0.006231767,0.011591993,0.004249067
0.00012189,0.378321562,0.465278423,0.332981157,0.006237435,0.011602773,0.004252865
0.000122109,0.378436473,0.465422782,0.333080364,0.006243114,0.011613573,0.004256671
0.000122329,0.378551592,0.4655674,0.33317975,0.006248803,0.011624392,0.004260482
0.000122548,0.378665889,0.465712278,0.333279315,0.006254468,0.011635231,0.004264301
0.000122768,0.378779879,0.465856538,0.333379058,0.006260127,0.011646036,0.004268127
0.000122989,0.378894073,0.465998524,0.333478981,0.006265797,0.011656707,0.004271959
0.00012321,0.379008472,0.466140766,0.333579072,0.006271476,0.011667398,0.004275807
0.000123431,0.379123076,0.466283262,0.333679332,0.006277166,0.011678107,0.00427967
0.000123653,0.379237887,0.466426015,0.333779772,0.006282865,0.011688836,0.00428354
0.000123875,0.379352903,0.466569024,0.333880392,0.006288576,0.011699585,0.004287417
0.000124098,0.379468105,0.46671229,0.333981194,0.006294297,0.011710352,0.004291301
0.00012432,0.379583229,0.466855814,0.334082176,0.006300038,0.011721139,0.004295192
0.000124544,0.379698559,0.466999236,0.33418334,0.00630579,0.011731957,0.00429909
0.000124767,0.379814096,0.467142805,0.334284685,0.006311553,0.011742797,0.004302995
0.000124992,0.379929841,0.467286631,0.334386124,0.006317326,0.011753656,0.004306919
0.000125216,0.380045794,0.467430715,0.33448773,0.006323109,0.011764535,0.004310853
0.000125441,0.380161955,0.467575059,0.334589518,0.006328902,0.011775434,0.004314793
0.000125666,0.380278325,0.467719661,0.334691489,0.006334706,0.011786352,0.00431874
0.000125892,0.38039419,0.467864524,0.334793643,0.006340497,0.01179729,0.004322695
0.000126118,0.38050946,0.468009093,0.334895981,0.006346273,0.01180822,0.004326656
0.000126345,0.380624937,0.468152445,0.334998502,0.006352059,0.011819093,0.004330625
0.000126572,0.380740622,0.468296055,0.33510065,0.006357856,0.011829987,0.004334583
0.000126799,0.380856515,0.468439923,0.335200835,0.006363663,0.0118409,0.004338479
0.000127027,0.380972615,0.468584049,0.335301201,0.00636948,0.011851832,0.004342382
0.000127255,0.381088925,0.468728435,0.335401746,0.006375308,0.011862785,0.004346292
0.000127484,0.381205443,0.468873079,0.335502472,0.006381146,0.011873757,0.00435021
0.000127713,0.381319713,0.469017984,0.335603379,0.006386895,0.011884748,0.004354134
0.000127942,0.381433838,0.469161771,0.335704467,0.00639264,0.011895694,0.004358065
0.000128172,0.381548168,0.469305426,0.335805737,0.006398395,0.011906641,0.004362003
0.000128402,0.381662704,0.469449339,0.335906419,0.00640416,0.011917608,0.004365929
0.000128633,0.381777445,0.46959351,0.336006685,0.006409936,0.011928595,0.004369846
0.000128864,0.381892392,0.469737941,0.336107131,0.006415722,0.011939601,0.004373771
0.000129095,0.382007546,0.46988263,0.336207758,0.006421518,0.011950627,0.004377702
0.000129327,0.382123184,0.47002758,0.336308565,0.006427347,0.011961673,0.00438164
0.00012956,0.382239726,0.470172174,0.336409553,0.00643324,0.011972706,0.004385586
0.000129792,0.382356478,0.47031555,0.336510723,0.006439144,0.011983683,0.004389538
0.000130025,0.382473439,0.470459184,0.336612075,0.006445059,0.011994678,0.004393498
0.000130259,0.38259061,0.470603076,0.336713491,0.006450984,0.012005694,0.004397477
0.000130493,0.382707992,0.470747226,0.33681508,0.00645692,0.01201673,0.004401464
0.000130727,0.382825585,0.470891635,0.336916852,0.006462866,0.012027785,0.004405459
0.000130962,0.382943389,0.471036304,0.337018806,0.006468824,0.01203886,0.00440946
0.000131197,0.383059422,0.471181232,0.337120944,0.00647471,0.012049955,0.004413469
0.000131433,0.383174771,0.471326014,0.337223265,0.00648057,0.01206108,0.004417485
0.000131669,0.383290328,0.471470955,0.33732577,0.006486441,0.012072227,0.004421508
0.000131906,0.383406091,0.471616157,0.337428086,0.006492322,0.012083394,0.004425529
0.000132143,0.383522063,0.471761619,0.337529612,0.006498214,0.012094582,0.004429533
0.00013238,0.383638243,0.471907342,0.33763132,0.006504116,0.012105789,0.004433543
0.000132618,0.383754632,0.472053328,0.337733211,0.006510029,0.012117017,0.004437561
0.000132856,0.383871083,0.472199575,0.337835286,0.006515948,0.012128264,0.004441586
0.000133095,0.383986361,0.47234551,0.337937543,0.006521831,0.012139504,0.004445618
0.000133334,0.384101847,0.472490452,0.338039984,0.006527725,0.012150703,0.004449657
0.000133573,0.38421754,0.472635654,0.338142609,0.00653363,0.012161922,0.004453704
0.000133813,0.384333441,0.472781117,0.338244524,0.006539545,0.012173161,0.004457734
0.000134054,0.38444955,0.472926841,0.33834611,0.006545471,0.012184421,0.004461758
0.000134294,0.384565868,0.473072827,0.338447878,0.006551407,0.0121957,0.00446579
0.000134536,0.384682395,0.473219075,0.338549828,0.006557354,0.012207,0.004469828
0.000134777,0.384798985,0.473365585,0.338651962,0.006563319,0.01221832,0.004473874
0.000135019,0.384915643,0.473510665,0.338754279,0.0065693,0.012229573,0.004477927
0.000135262,0.385032511,0.473655667,0.338856781,0.006575292,0.012240828,0.004481987
0.000135505,0.385149588,0.473800929,0.338959466,0.006581295,0.012252103,0.004486055
0.000135748,0.385266876,0.473946452,0.339060955,0.006587308,0.012263399,0.004490094
0.000135992,0.385384375,0.474092237,0.339162619,0.006593333,0.012274715,0.00449414
0.000136236,0.385502084,0.474238283,0.339264465,0.006599368,0.012286051,0.004498193
0.000136481,0.385620005,0.474384592,0.339366495,0.006605414,0.012297408,0.004502253
0.000136726,0.38573668,0.474530465,0.339468708,0.006611422,0.012308749,0.004506321
0.000136972,0.38585343,0.474675294,0.339571104,0.006617435,0.012320042,0.004510396
0.000137218,0.385970389,0.474820384,0.339673684,0.00662346,0.012331356,0.004514478
0.000137464,0.386087558,0.474965734,0.339775937,0.006629495,0.01234269,0.004518554
0.000137711,0.386204938,0.475111345,0.339877441,0.006635541,0.012354045,0.004522612
0.000137959,0.386322528,0.475257218,0.339979126,0.006641598,0.01236542,0.004526677
0.000138206,0.38644033,0.475403353,0.340080995,0.006647666,0.012376815,0.00453075
0.000138455,0.386557833,0.475549751,0.340183046,0.006653728,0.012388231,0.00453483
0.000138703,0.386674486,0.475696325,0.340285281,0.006659764,0.012399706,0.004538917
0.000138953,0.386791348,0.475843148,0.3403877,0.006665811,0.012411208,0.004543012
0.000139202,0.38690842,0.475990236,0.340490302,0.006671869,0.012422731,0.004547113
0.000139452,0.387025702,0.476137587,0.340593054,0.006677938,0.012434274,0.004551235
0.000139703,0.387143195,0.476285204,0.340695976,0.006684018,0.012445838,0.004555369
0.000139954,0.387260899,0.476433085,0.340799083,0.006690109,0.012457423,0.00455951
0.000140205,0.387378814,0.476581232,0.340902375,0.006696211,0.012469029,0.004563658
0.000140457,0.387496827,0.476728373,0.341005853,0.006702339,0.012480577,0.004567815
0.000140709,0.387615012,0.476873883,0.341109517,0.006708483,0.012492028,0.004571978
0.000140962,0.387733408,0.477019653,0.341213367,0.006714638,0.012503501,0.004576149
0.000141215,0.387852017,0.477165686,0.34131721,0.006720804,0.012514994,0.004580321
0.000141469,0.387970839,0.477311981,0.341418707,0.006726981,0.012526507,0.004584416
0.000141723,0.388089875,0.477458539,0.341520387,0.006733169,0.012538041,0.004588519
0.000141978,0.388209124,0.47760536,0.34162225,0.006739369,0.012549596,0.004592629
0.000142233,0.388328117,0.477752444,0.341724295,0.006745559,0.012561172,0.004596747
0.000142488,0.388444762,0.477898846,0.341826524,0.006751651,0.012572741,0.004600871
0.000142744,0.388561618,0.478045382,0.341928936,0.006757754,0.012584327,0.004605004
0.000143,0.388678683,0.478192181,0.342031532,0.006763868,0.012595933,0.004609143
0.000143257,0.388795958,0.478339244,0.342134244,0.006769993,0.012607561,0.004613296
0.000143515,0.388913444,0.478486572,0.342237051,0.006776129,0.012619209,0.004617463
0.000143772,0.389031141,0.478634163,0.342340041,0.006782276,0.012630878,0.004621638
0.000144031,0.389149049,0.47878202,0.342443217,0.006788434,0.012642568,0.00462582
0.000144289,0.389266961,0.478929816,0.342546578,0.006794608,0.012654276,0.00463001
0.000144549,0.389384925,0.4790774,0.342650125,0.006800797,0.012665998,0.004634207
0.000144808,0.389503102,0.479225248,0.342753858,0.006806998,0.012677742,0.004638412
0.000145068,0.389621491,0.479373362,0.342857777,0.00681321,0.012689506,0.004642624
0.000145329,0.389740092,0.479521741,0.342960737,0.006819432,0.012701292,0.004646813
0.00014559,0.389858907,0.479670388,0.343063571,0.006825666,0.012713099,0.004651
0.000145852,0.389977935,0.479819301,0.34316659,0.006831911,0.012724927,0.004655195
0.000146114,0.390097177,0.479968482,0.343269794,0.006838168,0.012736777,0.004659398
0.000146376,0.390215001,0.480115712,0.343373183,0.006844378,0.012748521,0.004663608
0.000146639,0.390332998,0.480263021,0.343476758,0.006850597,0.012760276,0.004667826
0.000146902,0.390451207,0.480410594,0.343580519,0.006856828,0.012772051,0.004672051
0.000147166,0.390569628,0.480558432,0.343684448,0.00686307,0.012783848,0.004676286
0.000147431,0.390688262,0.480706536,0.343788446,0.006869323,0.012795667,0.004680541
0.000147695,0.390807109,0.480854907,0.34389263,0.006875588,0.012807506,0.004684803
0.000147961,0.390926169,0.481003543,0.343997002,0.006881864,0.012819367,0.004689073
0.000148226,0.391044817,0.481151572,0.344101561,0.006888128,0.012831205,0.00469335
0.000148493,0.391162657,0.481298941,0.344206308,0.006894368,0.012843019,0.004697636
0.000148759,0.391280709,0.481446575,0.344311243,0.00690062,0.012854854,0.004701929
0.000149027,0.391398973,0.481594474,0.344416367,0.006906882,0.01286671,0.004706229
0.000149294,0.39151745,0.481742639,0.344520684,0.006913156,0.012878587,0.004710507
0.000149563,0.391636139,0.481891069,0.344624154,0.006919441,0.012890486,0.004714759
0.000149831,0.391755042,0.482039767,0.344727809,0.006925737,0.012902406,0.004719019
0.0001501,0.391874158,0.482188732,0.34483165,0.006932045,0.012914348,0.004723287
0.00015037,0.391992848,0.482337238,0.344935678,0.006938353,0.012926307,0.004727563
0.00015064,0.392111574,0.482486004,0.345039893,0.006944669,0.012938288,0.004731846
0.000150911,0.392230513,0.482635038,0.345144295,0.006950996,0.012950291,0.004736137
0.000151182,0.392349665,0.482784339,0.345248884,0.006957334,0.012962315,0.004740436
0.000151453,0.392469032,0.482933909,0.345352938,0.006963684,0.012974361,0.00474473
0.000151725,0.392588613,0.483083747,0.345457092,0.006970046,0.012986428,0.00474903
0.000151998,0.392708409,0.483233855,0.345561433,0.006976419,0.012998517,0.004753338
0.000152271,0.392828157,0.483383065,0.345665962,0.006982796,0.013010561,0.004757654
0.000152544,0.392947272,0.483531345,0.345770678,0.006989162,0.013022558,0.004761978
0.000152818,0.393066601,0.483679891,0.345875583,0.006995539,0.013034576,0.00476631
0.000153093,0.393186144,0.483828703,0.345980676,0.007001928,0.013046617,0.004770649
0.000153368,0.393305902,0.483977783,0.346085614,0.007008328,0.013058678,0.004774987
0.000153643,0.393425875,0.484127131,0.346189687,0.00701474,0.013070762,0.004779304
0.000153919,0.393546064,0.484276747,0.346293948,0.007021163,0.013082867,0.004783629
0.000154196,0.393666469,0.484426601,0.346398396,0.007027598,0.013094994,0.004787961
0.000154473,0.393786068,0.484576061,0.346503032,0.007034008,0.013107142,0.004792302
0.00015475,0.393905305,0.484725789,0.346607856,0.00704041,0.013119312,0.00479665
0.000155028,0.394024756,0.484875786,0.346712868,0.007046824,0.013131504,0.004801006
0.000155307,0.394144422,0.485026052,0.346818069,0.007053249,0.013143718,0.00480537
0.000155586,0.394264303,0.485176588,0.346922629,0.007059685,0.013155954,0.004809719
0.000155865,0.394384399,0.485327395,0.347026827,0.007066133,0.013168211,0.004814061
0.000156145,0.394504711,0.485478472,0.347131213,0.007072593,0.013180491,0.004818411
0.000156426,0.39462517,0.485628037,0.347235787,0.007079062,0.013192681,0.004822769
0.000156707,0.394744336,0.485776645,0.347340548,0.007085489,0.013204816,0.004827135
0.000156988,0.394863716,0.48592552,0.347445498,0.007091928,0.013216973,0.004831508
0.00015727,0.39498331,0.486074663,0.347550636,0.007098379,0.013229151,0.00483589
0.000157553,0.39510312,0.486224074,0.347655963,0.007104842,0.013241352,0.004840279
0.000157836,0.395223144,0.486373753,0.347760169,0.007111316,0.013253574,0.004844641
0.000158119,0.395343384,0.486523701,0.347864511,0.007117801,0.013265818,0.004849009
0.000158403,0.395463841,0.486673827,0.34796904,0.007124298,0.013278082,0.004853385
0.000158688,0.39558381,0.486823324,0.348073757,0.007130783,0.013290346,0.004857769
0.000158973,0.395703139,0.48697309,0.348178662,0.007137249,0.013302632,0.004862161
0.000159258,0.395822683,0.487123124,0.348283755,0.007143727,0.01331494,0.004866561
0.000159545,0.395942441,0.487273428,0.348389037,0.007150216,0.01332727,0.004870968
0.000159831,0.396062415,0.487424003,0.348494069,0.007156717,0.013339622,0.004875372
0.000160118,0.396182604,0.487574847,0.348598384,0.00716323,0.013351997,0.004879759
0.000160406,0.396303009,0.487725963,0.348702886,0.007169755,0.013364393,0.004884154
0.000160694,0.39642363,0.487875466,0.348807576,0.007176291,0.013376693,0.004888557
0.000160983,0.396544271,0.488024189,0.348912454,0.007182854,0.01338895,0.004892968
0.000161272,0.396665097,0.48817318,0.34901752,0.007189432,0.013401229,0.004897387
0.000161562,0.39678614,0.488322438,0.349122775,0.007196021,0.013413529,0.004901814
0.000161852,0.396907401,0.488471965,0.349228219,0.007202622,0.013425852,0.004906249
0.000162142,0.39702888,0.48862176,0.349333374,0.007209235,0.013438197,0.004910685
0.000162434,0.397150576,0.488771824,0.349438511,0.00721586,0.013450564,0.004915128
0.000162725,0.397272492,0.488922213,0.349543837,0.007222497,0.013462966,0.004919578
0.000163018,0.397393819,0.489073187,0.349649352,0.007229111,0.013475465,0.004924036
0.000163311,0.39751332,0.489224433,0.349755056,0.007235646,0.013487987,0.004928502
0.000163604,0.397633036,0.48937595,0.349860951,0.007242193,0.013500531,0.004932977
0.000163898,0.397752968,0.48952774,0.349967036,0.007248752,0.013513098,0.004937459
0.000164192,0.397873114,0.489679802,0.35007325,0.007255323,0.013525688,0.004941947
0.000164487,0.397993477,0.489832137,0.350177749,0.007261906,0.0135383,0.004946383
0.000164783,0.398114055,0.489984746,0.350282435,0.0072685,0.013550935,0.004950827
0.000165079,0.398234851,0.490135598,0.350387309,0.007275106,0.013563464,0.004955278
0.000165375,0.398355728,0.490285866,0.350492372,0.007281739,0.013575963,0.004959738
0.000165672,0.398476767,0.490436404,0.350597624,0.007288389,0.013588484,0.004964205
0.00016597,0.398598024,0.490587212,0.350703064,0.007295051,0.013601027,0.004968681
0.000166268,0.398719499,0.490738291,0.350808694,0.007301725,0.013613593,0.004973165
0.000166567,0.398841191,0.490889642,0.350914246,0.007308411,0.013626181,0.004977653
0.000166866,0.398963103,0.491041264,0.351019618,0.007315109,0.013638792,0.004982147
0.000167166,0.399085233,0.491193244,0.351125178,0.007321819,0.013651446,0.004986648
0.000167466,0.399207367,0.491345798,0.351230929,0.007328533,0.013664193,0.004991157
0.000167767,0.399328432,0.491498627,0.351336869,0.007335216,0.013676964,0.004995675
0.000168068,0.399449715,0.49165173,0.351443,0.00734191,0.013689757,0.005000201
0.00016837,0.399571216,0.491805109,0.351549321,0.007348616,0.013702573,0.005004734
0.000168672,0.399692935,0.491958763,0.351655834,0.007355335,0.013715412,0.005009276
0.000168975,0.399814873,0.492112692,0.351762549,0.007362065,0.013728275,0.005013843
0.000169279,0.39993703,0.492266899,0.351869461,0.007368807,0.01374116,0.005018423
0.000169583,0.400059406,0.492418103,0.351976564,0.007375562,0.01375384,0.005023012
0.000169888,0.400180701,0.492568683,0.352083859,0.007382275,0.013766481,0.005027608
0.000170193,0.400301298,0.492719533,0.352191348,0.007388962,0.013779144,0.005032213
0.000170498,0.400422111,0.492870655,0.352299029,0.007395661,0.01379183,0.005036826
0.000170805,0.400543141,0.493022048,0.352406904,0.007402372,0.013804539,0.005041447
0.000171112,0.400664389,0.493173712,0.352514614,0.007409095,0.013817271,0.005046065
0.000171419,0.400785855,0.49332565,0.352620284,0.007415831,0.013830025,0.005050612
0.000171727,0.400907538,0.493477698,0.352726143,0.007422578,0.013842807,0.005055168
0.000172035,0.401029441,0.493629666,0.352832192,0.007429337,0.013855623,0.005059733
0.000172344,0.40115142,0.493781908,0.352938432,0.007436132,0.013868462,0.005064305
0.000172654,0.401273619,0.493934423,0.353044863,0.007442939,0.013881324,0.005068886
0.000172964,0.401396036,0.494087211,0.353151484,0.007449759,0.013894209,0.005073475
0.000173275,0.401518674,0.494240274,0.353258298,0.00745659,0.013907118,0.005078072
0.000173586,0.401641532,0.494393613,0.353364333,0.007463434,0.013920049,0.005082646
0.000173898,0.40176461,0.494547226,0.35346965,0.007470291,0.013933004,0.0050872
0.00017421,0.40188791,0.494699546,0.353575156,0.007477159,0.0139459,0.005091761
0.000174523,0.402010826,0.494851865,0.353680851,0.007484019,0.013958805,0.005096331
0.000174837,0.402133113,0.495004458,0.353786736,0.007490863,0.013971733,0.005100909
0.000175151,0.40225562,0.495157326,0.353892812,0.007497719,0.013984684,0.005105496
0.000175465,0.402378347,0.495310468,0.353999078,0.007504588,0.013997658,0.00511009
0.00017578,0.402501294,0.495463885,0.354105535,0.007511468,0.014010656,0.005114693
0.000176096,0.402624463,0.495617577,0.354212779,0.007518361,0.014023678,0.005119348
0.000176413,0.402747852,0.49577046,0.354320309,0.007525267,0.014036654,0.005124019
0.000176729,0.402871463,0.495921983,0.354428032,0.007532185,0.01404955,0.005128698
0.000177047,0.40299347,0.496073779,0.354535948,0.007539039,0.01406247,0.005133385
0.000177365,0.403115375,0.496225847,0.354644059,0.007545893,0.014075413,0.005138081
0.000177684,0.403237498,0.496378188,0.354752364,0.00755276,0.014088379,0.005142786
0.000178003,0.403359841,0.496530803,0.354860863,0.007559638,0.014101369,0.005147498
0.000178322,0.403482403,0.496683692,0.354968885,0.007566529,0.014114382,0.005152196
0.000178643,0.403605186,0.496836856,0.3550753,0.007573432,0.014127418,0.00515684
0.000178964,0.403728189,0.49698988,0.355181905,0.007580348,0.014140497,0.005161492
0.000179285,0.403851233,0.49714314,0.355288703,0.007587274,0.014153602,0.005166152
0.000179607,0.403973969,0.497296675,0.355395692,0.007594206,0.01416673,0.005170821
0.00017993,0.404096925,0.497450486,0.355502873,0.007601151,0.014179882,0.005175498
0.000180253,0.404220102,0.497604573,0.355610247,0.007608109,0.014193057,0.005180183
0.000180577,0.404343501,0.497758937,0.355717814,0.007615079,0.014206257,0.005184877
